ipk_smt1,ipk_smt2,ipk_smt3,ipk_smt4,ipk_smt5,ipk_smt6,ipk_smt7,ipk_smt8,kehadiran_mk1,kehadiran_mk2,kehadiran_mk3,kehadiran_mk4,kehadiran_mk5,kehadiran_mk6,retake,online_activity1,online_activity2,online_activity3,online_activity4,online_activity5,online_activity6,status_pekerjaan,beban_kerja,sosial_ekonomi,cluster
3.26,3.12,2.98,2.66,3.61,2.86,2.49,3.19,86,88.5,87,90,75.2,70.5,0,7.9,5.5,6.5,1.5,7.1,4,Paruh Waktu,0,Rendah,1
2.75,2.39,2.9,2.73,2.34,3.86,2.26,1.63,100,79.2,82,81.4,79.3,85,1,3,5.1,4.2,6.5,6,3.1,Paruh Waktu,0,Menengah,1
2.69,2.55,2.32,2.24,3.74,2.92,2.2,2.89,95.6,86.7,98.7,69.6,65.1,87.6,0,5.6,0,3.8,3,2.2,3,Paruh Waktu,0,Menengah,1
3.52,1.96,2.68,3.45,2.95,2.51,1.98,2.76,88.6,70.3,96.9,69,82.8,82.4,3,8.2,4.5,4.5,2.3,3.7,3.4,Tidak Bekerja,17,Menengah,1
3.01,2.7,3.89,3.19,3.04,2.11,2.11,2.9,86.5,78.9,86.4,100,92,73.6,1,4.8,3.4,4.2,4.2,4,2.5,Paruh Waktu,0,Rendah,1
3.29,2.56,2.76,2.16,3.6,3.7,2.83,2.76,86.8,71.6,80.9,86.3,80.5,82.8,1,4.8,4.8,5.1,2.9,3.6,2.4,Tidak Bekerja,44,Menengah,0
3.24,2.15,3.32,2.39,3.64,2.25,2.57,2.78,85.5,89.9,72.1,84.6,86.4,79.7,1,5.8,2.3,4.3,3.5,4.4,7.9,Tidak Bekerja,16,Menengah,1
2.77,2.78,2.5,2.06,2.91,2.72,3,2.48,97.2,76.2,100,67.5,89.3,89.8,2,3.4,5.8,7.6,0.6,6,0,Penuh Waktu,45,Menengah,0
3,3.57,2.23,2.66,1.87,2.2,3.29,2.29,92.4,100,83.2,90.2,92.4,72.8,1,3.8,3,3.9,6.4,3.8,4.9,Tidak Bekerja,18,Menengah,1
2.2,2.77,1.82,2.45,2.29,3.03,2.34,1.88,83,85.2,82.3,78.9,78.3,86.1,0,3.2,4.3,6.5,2.4,4.9,1.4,Paruh Waktu,0,Menengah,1
3.34,2.99,2.75,3.17,2.34,2.16,2.56,2.55,79.9,97.7,100,71.3,78.1,86.4,1,4.2,5.8,6.8,6.5,6.2,8.3,Paruh Waktu,0,Rendah,1
2.54,3.14,2.24,2.3,3.08,1.79,3.24,3.38,86.8,86.4,76.7,91.7,88.5,75.8,3,4.2,4.7,4.2,2.3,6.4,4.5,Paruh Waktu,0,Menengah,1
2.65,2.38,3.18,2.61,2.66,2.66,2.55,2.67,100,74.5,76.9,98.8,81.3,80.5,0,7.1,2.2,6.6,5.1,5.9,5.9,Tidak Bekerja,16,Menengah,1
3.37,3.44,2.62,2.98,2.57,4,2.75,2.79,88.1,89.1,89.4,82.6,81.1,83.5,0,2.7,6.4,3.4,2.9,5,4.7,Paruh Waktu,0,Menengah,1
3.22,2.4,2.37,2.84,3.38,3.49,2.05,3.25,84.4,84.6,90,80.2,96,99.2,0,7.9,1.3,4.5,1.1,3.5,0.2,Tidak Bekerja,10,Rendah,1
1.97,3.2,2.49,2.65,3.2,2.56,3.13,2.23,94.6,88.4,84.1,86.3,72.1,86.1,1,4.7,2.5,3.7,5.1,3.8,0.2,Paruh Waktu,0,Menengah,1
3.37,2.58,2.33,2.95,2.85,3.02,2.33,3.3,80.3,91.8,77,100,92,100,0,6.7,3.9,6.7,6.8,5.7,6.3,Paruh Waktu,0,Menengah,1
2.71,2.72,3.18,3.25,3.14,2.34,3.13,2.34,92.9,70.7,84.1,76.8,93.7,96.2,0,4.9,5.3,6.4,7.2,5.1,4,Paruh Waktu,0,Menengah,1
1.9,2.99,2.92,2.87,3.26,2.61,2.88,1.89,80.8,93.6,71.6,86.6,78.2,83.9,0,3.8,2.5,5.8,4.9,6.2,6.6,Tidak Bekerja,10,Tinggi,1
2.22,2.22,2.29,2.5,2.56,2.89,2.3,2.91,89.9,80.3,77,85.9,83,87.2,0,8.1,5.1,3.7,3.2,3.3,2.1,Paruh Waktu,0,Menengah,1
2.3,3.01,2.77,1.77,2.78,3.16,2.25,2.96,76.4,86,72.4,67.1,81.2,83.8,2,4.2,2.6,4.2,5.5,4.9,5.4,Tidak Bekerja,19,Menengah,1
3.58,2.75,3.02,3.2,3.69,3.09,2.84,3.09,85.5,94.2,69.3,88.2,89.6,84.3,1,6.6,8.8,5.3,6.4,8.2,5.3,Tidak Bekerja,11,Menengah,1
2.09,2.56,2.39,2.68,3.31,2.87,2.33,3.43,70.7,87.2,69.6,87.5,81.8,95.8,2,6.4,3.8,3.4,4.4,8.8,8.2,Tidak Bekerja,14,Menengah,1
2.51,2.54,2.63,3.05,3.41,2.42,2.94,2.68,91.2,100,82.6,68.3,92.4,76.7,2,4.7,6.6,5.6,4.8,3.8,0,Paruh Waktu,0,Tinggi,1
2.35,1.8,2.55,3.25,3.45,3.11,2.96,2.94,79.4,83.7,100,75.6,100,81.8,1,7.7,2.2,6.2,3.5,2.2,5.4,Paruh Waktu,0,Menengah,1
2.71,3.02,3.22,2.72,3.68,2.86,2.75,1.94,82.4,81.6,94.6,84.5,73.2,86.7,0,6.3,8.1,6.8,6.5,5.1,5.8,Paruh Waktu,0,Menengah,1
3.25,2.48,1.93,3.5,3.33,2.71,3.18,2.57,86,83.6,81.7,88.6,72.9,82.5,0,5.6,8.7,2.7,6,6.3,1.2,Penuh Waktu,32,Rendah,0
2.28,3.05,2.79,2.3,3.04,3.02,2.4,2.74,90.5,76.4,90.7,88,75,87.2,0,5.7,3.7,3.9,3,4.1,5,Paruh Waktu,0,Menengah,1
2.96,2.42,2.45,3.13,2.47,3.42,3.33,2.76,92.5,91.2,82.5,93.6,95.1,75.5,0,5.3,5.3,6.7,4.1,3.8,5.3,Paruh Waktu,0,Menengah,1
2.47,2.33,1.99,1.43,3.1,3.15,3.35,2.68,81.8,79.9,80.8,96.2,84.7,88.8,1,4.1,7.6,1.2,2.6,5.8,8.5,Penuh Waktu,31,Rendah,0
3.83,2.04,1.82,3.14,2.41,2.59,2.36,2.62,100,93,84.75,70.8,73.5,58.55,0,3.4,6.9,6,4.6,5,3.6,Penuh Waktu,34,Rendah,0
2.22,2.4,2.27,2.77,2.93,2.86,2.86,3.59,89.2,92.8,80.9,94.4,80.4,89.1,1,2.3,5.3,3,6.9,6.8,4.1,Paruh Waktu,0,Menengah,1
2.23,2.94,2.13,2.48,2.91,2.82,2.74,2.81,81.3,69,81,89.7,83.6,88.9,0,3.8,7,0,5.3,7.7,8,Paruh Waktu,0,Tinggi,1
2.44,1.43,3.72,2.21,3.03,2.12,2.32,1.94,77.6,78.6,83.7,81.3,70.6,79.8,1,7.9,7.7,5.9,6.3,9.1,6.1,Paruh Waktu,0,Menengah,1
2.35,2.25,2.31,2.04,2.35,2.92,3.65,3.15,91.4,68.8,86.2,84.3,87.9,81.4,1,8.3,5.1,5.3,1.1,4.8,7.3,Paruh Waktu,0,Menengah,1
2.67,2.91,3.56,2.67,3.15,2.96,3.06,2.94,79.5,80.5,76.5,68.6,97.4,85.1,0,7.4,8.1,5.1,2.4,4.6,3.7,Penuh Waktu,39,Menengah,0
2.71,2.43,2.36,2.11,2.85,3.68,3.39,3.08,91.8,83.7,67,81.3,75.3,86.5,0,7.5,8.9,5.1,1.7,5.1,5.2,Paruh Waktu,0,Tinggi,1
3.24,2.81,2.65,1.9,2.91,2.69,3.03,3.18,97.3,88.4,74.5,63.5,76.8,98.3,0,4.9,4.5,2.1,3.7,7.3,3.8,Tidak Bekerja,12,Tinggi,1
2.59,2.76,2.58,1.93,3.3,3.2,3.74,3.89,73.2,81.6,100,84.6,87.4,69.8,2,5.3,8.9,7.6,3.8,4.2,2.7,Paruh Waktu,0,Menengah,1
1.83,3.2,2.46,3.1,2.76,1.98,2.83,3.85,89.9,84.4,95.8,87.1,87.1,74.1,0,5.5,7.1,3.3,7.8,4.8,3.2,Paruh Waktu,0,Menengah,1
2.37,2.13,2.75,2.45,3.73,2.89,3.22,2.3,69.3,72.8,84,65.1,74.9,79.1,0,2.4,0.8,5.6,5.1,6.6,2.8,Tidak Bekerja,16,Menengah,1
2.92,2.75,2.39,1.99,3.23,3.04,1.89,2.38,86.8,89.4,69.8,84.1,90.4,81.5,0,5.5,4,6.8,3.4,2.7,5.1,Penuh Waktu,32,Menengah,0
2.65,2.52,2.77,1.88,3,2.94,2.55,3.25,73.7,96.3,86.5,81.6,84.8,83.9,2,7.4,2.8,3.5,7.1,3.8,6.8,Paruh Waktu,0,Menengah,1
3.29,3.55,2.96,3.53,2.65,1.87,2.75,1.85,86.7,94.6,88.2,100,65.3,84.2,0,5,2.3,2.7,3.3,2.8,4.8,Penuh Waktu,40,Rendah,0
2,3.21,2.88,3.15,2.48,2.71,3.55,2.75,93.1,78.8,92.2,79.5,66,84.9,3,4.1,1.8,5.4,3.2,10.2,2.1,Tidak Bekerja,14,Menengah,1
2.45,2.55,2.41,2.03,2.82,3.04,3.01,3.16,88.2,79.7,93.4,71.4,76,75.4,2,7.2,6.9,6,7.1,3.2,5.7,Tidak Bekerja,16,Menengah,1
3.35,2.92,2.69,3.32,2.4,1.99,2.65,3.02,95.4,90.3,93.4,95.5,81.6,83.5,1,7.6,2.6,5.9,3.6,7.2,5,Tidak Bekerja,19,Rendah,1
2.58,3,2.07,2.86,3.03,3.09,1.78,2.37,76.2,86,89.8,100,80.1,80,1,7.3,5.6,7.5,5.6,2.7,2.3,Tidak Bekerja,17,Tinggi,1
2.76,3.15,3.09,2.91,2.19,3.24,2.2,3.3,91.3,98.6,85.2,76.8,72.1,73.2,0,1.7,6.9,7.1,6.1,4.9,9.1,Penuh Waktu,0,Menengah,1
2.15,2.89,2.33,3.03,2.73,1.95,2.96,2.46,93.8,85,89,75.4,79.1,80.4,1,6.7,8.4,3.4,7.2,0.7,2.6,Penuh Waktu,45,Tinggi,0
2.67,3.38,3.03,2.57,2.99,2.12,2.87,2,75.2,90.8,58.3,84.5,93.3,66.6,2,9.8,9.95,4.6,3.1,8.4,4.3,Penuh Waktu,33,Rendah,0
3,3.79,2.75,3.32,2.06,3.13,2.72,2.47,86.7,94.5,90,76.2,92.4,78.6,3,5.4,4.4,4.6,6.5,2.9,8.9,Paruh Waktu,0,Rendah,1
2.94,3.04,2.7,2.72,2.96,2.63,3.45,3.17,93.7,75.3,84.2,82,74.9,88.6,0,3.9,6.3,2.9,8.4,3.2,5.4,Paruh Waktu,0,Tinggi,1
2.41,2.33,2.86,2.79,2.75,3.18,2.55,2.76,79.9,76.5,82.2,80,80.5,96.7,0,4.5,3.7,5.1,5.2,2.6,4.4,Penuh Waktu,38,Rendah,0
3.38,3.19,2.41,3.13,2.67,1.78,2.83,2.44,85,100,87.2,74.8,94.6,88.6,0,2.7,1.8,3,6.7,4.4,5.2,Tidak Bekerja,14,Rendah,1
2.76,3.32,2.12,2.76,2.62,3.27,2.47,2.96,73.3,100,82.6,85.1,100,79.1,1,8.3,4.2,6.3,3.9,2.3,5.1,Paruh Waktu,0,Menengah,1
3.05,2.55,2.45,3.72,2.03,2.72,2.02,3.41,84.9,86.8,100,79.1,100,81.1,1,4.5,9.95,4.7,2.3,5.6,4.7,Paruh Waktu,0,Tinggi,1
2.21,2.81,2.35,2.63,2.29,3.8,2.4,3.09,81.8,73.4,87,84.5,90.6,58.8,0,2.5,6.9,3.2,5.4,2.5,6.5,Tidak Bekerja,14,Tinggi,1
2.31,2.65,2.53,2.75,2.06,2.52,2.83,2.76,89.5,88.9,80.9,86.2,77,82.3,1,2.9,7.1,4.5,7.1,5.6,3.2,Penuh Waktu,35,Menengah,0
2.69,3.04,2.7,3.53,3,3.02,3.03,2.47,80.4,92.7,86.3,73.2,100,94.8,1,5.1,4.5,5.4,6,0.9,9.2,Paruh Waktu,0,Rendah,1
2.71,3.54,2.95,2.27,2.82,2.69,2.21,2.93,85.2,90.6,86.9,78.5,92.7,78.8,2,0,5.3,3.9,5.8,9,9.1,Paruh Waktu,0,Menengah,1
2.63,2.55,2.48,2.9,2,3.39,2.42,3.11,72.3,91.7,91.7,88.8,75.1,87.5,0,2.6,4.5,7.1,6.6,5,3.1,Penuh Waktu,45,Menengah,0
2.98,1.66,3.42,2.94,3.29,2.47,2.53,2.76,100,98.2,86.3,87.5,84.7,100,2,5.8,5.1,4.3,5.5,3.8,6,Paruh Waktu,0,Rendah,1
2.63,2.5,2.15,3.35,2.33,2.46,1.85,2.74,81.7,86.8,73.3,92.3,66.6,84.1,1,5.2,5.1,5.3,6.6,7.6,4.7,Tidak Bekerja,16,Rendah,1
2.74,2.09,3.09,2.65,1.9,2.92,3.25,3.39,85.5,86.5,85.5,99.9,76.9,80.4,0,3.3,2.1,5.5,8.2,5,3.2,Penuh Waktu,45,Menengah,0
2.47,2.99,1.44,4,3.02,2.82,3.34,3.92,93.7,94.5,86.3,83.6,80.2,76.7,0,3.6,2.3,4.8,1.6,5.4,4.9,Paruh Waktu,0,Rendah,1
2.48,2.83,2.77,3.38,4,3.32,2.52,2.5,93.7,68.2,81.8,82.6,90.8,91.1,0,3.5,4.2,5.9,3.4,7.4,6.2,Penuh Waktu,40,Menengah,0
2.81,3,1.89,2.83,1.76,2.66,3.08,3.27,88.3,91.8,82,79.9,100,93.3,1,2.7,1.5,4.1,7.4,5.1,0.6,Paruh Waktu,0,Rendah,1
2.24,1.83,3.55,2.22,2.42,2.41,2.75,3.63,73,81.9,86.2,76.3,81.8,90.9,1,3.5,4.3,4.1,4.8,5.5,6.2,Penuh Waktu,45,Rendah,0
2.94,2.75,2.6,2.45,2.05,3.39,3.85,3.35,72.4,92.9,95.2,81,89.9,80.4,1,8.1,5.7,3.2,6.3,7.1,5.4,Paruh Waktu,0,Tinggi,1
3.01,2.69,3.15,2.55,2.59,3.17,2.86,2.54,95.3,78.1,77.7,58.05,79.5,98.1,0,0.9,3.1,5.9,0.5,4,7.3,Tidak Bekerja,13,Menengah,1
2.21,2.47,1.83,3.06,2.87,2.47,2.29,3.44,83.7,77.3,100,78.4,96.4,73.5,1,4.3,6,4.9,5.5,3.9,1.8,Paruh Waktu,0,Rendah,1
2.89,3.1,2.9,2.4,3.33,3.01,2.85,2.84,100,77.7,89.2,79.7,65.6,65.4,2,3,3.7,9.3,6.4,6.6,3.7,Tidak Bekerja,17,Menengah,1
3.12,3.02,3.11,3.95,3.84,2.41,3.56,2.94,90,68.1,83.3,76.9,93.3,95.7,0,0.9,5,7.2,4.6,6.5,5.7,Paruh Waktu,0,Menengah,1
2.59,3.12,2.81,1.76,3.22,2.56,2.11,2.53,66,72.5,86.4,87.3,88.1,85,0,3.6,4.9,4.1,1.7,3.5,6.8,Tidak Bekerja,15,Menengah,1
2.35,2.74,3.52,3.3,2.99,2.69,2.94,3.09,75.1,93.5,74,90.7,73.9,100,4,6.5,1.9,5,4,3.7,5.3,Tidak Bekerja,15,Menengah,1
3.15,2.98,2.09,2.36,2.62,2.01,2.86,3.46,97.5,92.4,92.3,100,93.4,94.3,0,2.1,7.7,5.8,4.8,4.3,3.9,Paruh Waktu,0,Menengah,1
2.61,2.68,2.25,3.14,2.22,1.7,2.65,2.76,85.8,73.4,86,89.4,85.9,82.4,2,6,1.5,3.2,2.4,7.7,6.4,Paruh Waktu,0,Menengah,1
2.79,2.87,2.88,2.97,2.58,2.84,3.23,2.56,80.8,82.1,74,78.2,77.8,85,1,6.7,7.9,5.1,5.9,5.5,0.8,Penuh Waktu,30,Menengah,0
1.78,2.41,4,3.08,2.31,3.45,2.25,2.47,73.5,87.6,98.7,75,64.4,95.9,3,8.1,1,5.9,5.5,3.4,2.2,Tidak Bekerja,18,Menengah,1
3.38,2.29,2.26,2.33,2.78,2.73,3.2,3.51,60.8,81.2,88,87,100,64.9,1,0,9.1,6.5,3.9,5.3,5.5,Paruh Waktu,0,Rendah,1
2.93,3.76,3.23,3.62,2.08,2.58,2.87,1.79,96.8,91.4,84.75,83.2,97.5,77,1,7.6,4.5,4.9,5.2,9.5,3.2,Paruh Waktu,0,Menengah,1
3.55,3.16,2.75,2.3,3.2,2.28,2.08,2.6,64.7,71.2,100,69.3,73.1,85.7,0,5.2,4.5,1,6.7,4.1,7.4,Tidak Bekerja,14,Menengah,1
2.42,2.98,2.57,2.32,2.45,3.12,2.93,3.23,88.6,68.9,100,88.8,90.1,81.2,1,7.2,2.8,6.2,0.8,6.4,2.8,Penuh Waktu,39,Menengah,0
2.45,3.21,3.54,2.98,2.78,2.29,3.41,2.67,85.8,92.6,92,87.8,82.9,81.9,1,6.7,6.1,4.5,7.2,4.7,3.3,Paruh Waktu,0,Rendah,1
2.61,3.37,2.35,2.84,2.78,2.62,1.99,2.64,83.1,90.4,87.2,73,95.8,87.1,0,5.4,5,4,5.4,6,1.5,Paruh Waktu,0,Rendah,1
3.36,2.66,2.25,2.26,2.6,2.6,3.21,2.42,89.4,81.9,77.6,81.7,88.4,94.1,1,4.5,2.6,7,3.2,5.5,5,Paruh Waktu,0,Rendah,1
3.32,2.29,2.95,2.93,3.39,2.85,2.34,1.95,81.5,65.4,78.7,82.1,78.1,85.4,0,4.5,4.3,0.2,2.4,6.3,6.6,Paruh Waktu,0,Rendah,1
2.2,2.72,2.97,3.12,4,1.63,3.05,2.47,79.1,78.8,75.9,100,93.4,85.2,2,7.7,2,2.3,0.6,3.6,5.3,Paruh Waktu,0,Tinggi,1
3.3,2.01,2.98,2.62,2.44,2.85,2.78,2.34,76.4,69.3,88.1,72.5,85,90.9,0,5.4,3.6,6.8,4.2,2.3,4.4,Paruh Waktu,0,Menengah,1
2.4,3.07,2.56,1.76,2.46,2.16,2.77,2.15,94.3,84.1,83.2,91.6,94.6,84.8,0,3.5,1.5,3.6,3.8,5.2,4.3,Paruh Waktu,0,Rendah,1
2.96,2.93,1.45,2.49,2.4,2.27,2.54,2.19,87.2,92.7,91.8,83.6,100,96.4,0,4.8,4,7.7,7,2.2,7.2,Paruh Waktu,0,Menengah,1
2.73,3.08,3.3,2.38,1.77,2.74,2.9,2.87,81.7,86.2,100,88.8,81.3,80,1,4.7,8.3,4.6,5,4,5.1,Tidak Bekerja,14,Rendah,1
3.62,2.39,2.28,2.65,2.82,2.37,3.24,2.76,76.6,79.8,69.8,72.5,88.9,76.7,1,8.6,5.1,2.3,2.7,7.1,4.8,Paruh Waktu,0,Menengah,1
2.47,3.31,2.32,2.99,2.64,3.19,3.66,2.55,79.5,91.7,74.2,100,99.5,75,1,1.8,2.7,2.7,6.6,8.1,6.6,Paruh Waktu,0,Rendah,1
2.63,2.75,2.32,3.3,2.97,3.14,2.39,2.67,92.3,99.4,78.9,92.8,77.9,85,2,4.2,6.3,5.3,10.2,5.5,4,Tidak Bekerja,10,Rendah,1
1.88,2.63,3.25,2.7,3.84,1.88,2.27,1.59,100,75.6,65.1,78.9,71.1,79,0,5.1,6.6,4.7,5.1,3.8,2,Paruh Waktu,0,Rendah,1
3.09,4,2.75,2.85,2.6,3.54,2.71,2.66,94.1,85.2,72.2,93.8,79.1,75.2,0,9.2,4.6,6,5.1,3.2,6.4,Paruh Waktu,0,Menengah,1
2.76,3.26,2.75,2.92,2.73,3.53,2.95,3.44,86.1,83.3,84.6,77.3,90.3,78.1,0,5.2,6.7,8.2,5.3,6.7,6.5,Tidak Bekerja,14,Menengah,1
2.83,2.9,2.36,3.1,3.79,2.25,2.58,2.87,92.9,79.4,58.0125,98.6,92.6,67.6,0,3.8,8.1,7.9,6.9,4.6,5.2,Penuh Waktu,35,Menengah,0
3.3,2.48,2.37,2.61,2.8,2.91,1.62,2.27,81,77,58.0125,66.1,71.9,83.8,1,4.1,3.7,6.6,6.6,5.3,5.2,Paruh Waktu,0,Rendah,1
3.14,3.43,2.63,3,1.44,2.53,2.52,3.5,88.9,89.9,89.4,85.5,100,61.9,0,5.3,7.3,1.2,6.7,3.5,5.2,Tidak Bekerja,19,Menengah,1
3.93,2.47,2.94,3.18,3.39,2.62,1.85,2.88,86.3,81.5,83.7,86.4,88.6,88.2,1,4.6,5.8,4.4,6.3,3.7,5.1,Paruh Waktu,0,Menengah,1
3.03,2.23,2.59,1.55,2.07,2.2,2.8,2.92,84.4,81.2,81.2,92.2,87.1,81.7,2,7.6,8.9,2.5,6,10.2,5.6,Paruh Waktu,0,Tinggi,1
2.74,2.26,2.73,2.13,3.45,2.07,2.65,2.23,90.7,81.7,79.8,93.5,85.3,90.2,1,3,2.2,5.2,4.4,6.3,4.8,Paruh Waktu,0,Menengah,1
3.1,2.33,2.9,2.1,2.98,2.57,2.76,3.1,72.7,78.2,89.6,100,83.6,90.9,1,4.9,8.9,1.5,5.2,1.7,0,Tidak Bekerja,12,Menengah,1
2.86,2.48,3.03,2.34,2.78,3.14,3.18,2.11,72.6,80.5,77.9,89.8,85.5,96.6,0,5.6,3.7,1.2,5.4,1.6,3.7,Paruh Waktu,0,Rendah,1
3.16,2.19,2.76,3.75,3.03,2.98,3.68,3.37,90.7,81.9,84.8,84.3,81,87.1,0,5.7,2.5,8.3,5.8,4.5,5.4,Paruh Waktu,0,Menengah,1
2.24,2.93,2.99,1.395,2.95,4,1.7,2.72,65.5,76.1,65.7,86.6,92.9,85,0,3.1,3.8,5.5,3.2,2.3,4.5,Tidak Bekerja,13,Menengah,1
2.6,2.43,3.37,3.36,2.58,1.85,2.47,2.45,78.4,78,78.5,81.1,78.6,87.1,1,5.7,3.2,7.5,3,1.8,5.8,Tidak Bekerja,14,Menengah,1
2.29,2.75,2.71,2.85,2.52,2.81,2.81,3.2,85.9,86,90.2,93.7,75.2,72.5,5,8.4,6.4,4.6,5,4.2,5.4,Tidak Bekerja,10,Menengah,1
2.31,2.4,2.79,4,2.84,1.47,2.43,3.09,73.7,93.3,86.6,94.9,79.4,78.6,1,6.1,5,4.9,8.1,5,1,Tidak Bekerja,18,Rendah,1
3.59,2.97,3.36,1.96,3.37,3.87,2.09,3.14,85,69.6,89.9,93.3,79,96.7,1,1.7,2,5.3,5.1,3.6,6.6,Penuh Waktu,32,Menengah,0
2.8,3.33,3.16,2.17,1.98,2.87,3.38,2.89,85.8,82.2,71.8,75.4,68.8,74,3,3.9,6.6,4.1,5.5,5.3,6,Tidak Bekerja,13,Menengah,1
2.8,2.23,2.33,3.63,2.83,3.62,3,3.13,94.4,72.8,88.1,72.6,82.2,91.4,1,2.9,4.9,2,5.1,3.7,2.9,Paruh Waktu,0,Tinggi,1
1.8,2.48,3.3,2.66,2.16,2.86,2.82,3.73,92.9,88.1,94.1,83.7,84.2,100,0,1.7,6.9,4.8,4.4,3.9,5.3,Paruh Waktu,0,Menengah,1
1.93,2.54,3,2.3,2.04,2.78,3.18,1.9,93.2,93.2,94.5,97.2,100,81.4,1,5.2,4.2,5,8.1,2.3,3.3,Tidak Bekerja,11,Menengah,1
2.49,2.27,3.12,2.76,1.82,2.85,2.88,2.68,88,72.8,100,88.8,67.3,84.9,1,5.8,2.8,6.1,8.4,3.7,5.9,Penuh Waktu,40,Tinggi,0
2.21,3.4,3.12,3.39,2.53,2.68,2.78,2.51,87.3,100,72,78.4,77.3,84.1,2,4.7,6.5,5.1,5.6,5.8,5.1,Paruh Waktu,0,Rendah,1
2.18,2.79,2.87,2.39,2.46,2.73,2.18,2.92,76,95.6,100,76.4,90.3,77.7,0,7.1,2.5,6,3.3,4.6,2.9,Paruh Waktu,0,Menengah,1
2.98,2.13,2.65,2.36,3.23,3.39,2.03,3.16,76.8,82.5,85.3,100,75,93.3,0,2.7,4.9,5.1,5,0,7.3,Paruh Waktu,0,Menengah,1
2.74,3.09,3.05,2.64,2.78,2.56,2.01,2.88,100,76.2,77.3,76.3,92.2,89.5,1,4.7,3.2,5.2,1.9,5.3,6.7,Paruh Waktu,0,Menengah,1
3.32,2.67,2.67,2.97,2.31,2.82,2.56,2.09,88.4,82.4,83.4,72.9,100,93.8,0,6.9,4.4,1.5,8.9,4.9,3.5,Penuh Waktu,45,Menengah,0
2.11,3.12,2.77,3.38,2.85,2.22,3.61,2.26,82.7,94.6,66.2,99.4,84.7,80.5,1,5.6,4.9,6.6,1.8,6.5,6.6,Paruh Waktu,0,Menengah,1
2.02,2.58,2.07,1.85,2.56,2.87,4,3.02,100,84.6,90.6,83.5,100,85,2,3.9,6.6,5.4,4.2,6.9,4.9,Penuh Waktu,41,Menengah,0
3.16,2.43,2.9,2.57,2.66,1.51,2.64,3.23,78.7,85.5,77.4,88.6,82.8,75.6,1,7.7,6.9,3.8,6,6.1,6.3,Tidak Bekerja,17,Rendah,1
3.73,3.17,2.52,2.56,2.14,3.4,3.26,3.09,93,77.3,69.5,90.6,93.9,100,2,4.6,4.3,4.5,6.3,4.4,4.9,Paruh Waktu,0,Menengah,1
2.66,1.77,3.21,2.51,3.25,2.11,2.96,2.35,87,92.7,90.3,85.7,71.2,92.3,0,7.1,2.9,3.2,7.1,4.6,3.3,Paruh Waktu,0,Menengah,1
2.55,2.83,3.21,2.98,3.02,1.52,1.94,2.35,85.5,93.4,76.2,91.7,77.1,73,0,2.7,9.5,3.4,6.4,1.9,7.8,Tidak Bekerja,18,Menengah,1
3.1,2.53,2.82,2.73,2.29,2.69,2.68,2.67,85.3,85.8,80.7,97.7,73.3,77.8,1,9.9875,2.9,2.3,6.5,0.8,4.5,Paruh Waktu,0,Menengah,1
3.2,3.31,2.49,3.09,3.45,3.64,2.63,1.6,76.8,80.7,82.4,83.1,96.2,97.7,1,4.7,7.2,5.7,5.1,6.8,5.1,Paruh Waktu,0,Rendah,1
2.49,2.69,2.97,3.38,2.74,2.04,3.17,3.13,65.6,85,84.75,78.4,76,93.1,1,5.2,2.4,6.8,2.1,5.7,3.4,Paruh Waktu,0,Rendah,1
3.12,2.4,2.93,2.79,3.49,2.23,2.67,2.43,85.4,90.3,78.5,81.4,94.7,98.6,0,6,4.7,4.5,6.1,5.5,1.7,Penuh Waktu,37,Menengah,0
2.75,3.69,3.12,3.66,2.05,1.41375,2.87,2.81,83.8,85.2,73.8,90.6,92.4,73,0,4.3,4.4,3.7,2.7,5,5.5,Paruh Waktu,0,Rendah,1
2.4,2.93,2.41,2.14,2.99,2.73,3.07,3.65,99.1,80.1,91.3,84.1,95.6,84.1,3,3.4,7.7,5.6,3.7,4,3.7,Paruh Waktu,0,Rendah,1
1.74,2.9,2.68,2.26,2.93,2.64,3.37,3.18,100,80.2,99,73.3,83.9,80.3,2,6.2,6.2,3.2,6.3,4.2,3.4,Paruh Waktu,0,Menengah,1
3.2,1.92,2.52,3.97,2.74,3.43,2.24,2.97,73.2,89,93.4,91,81.6,87.7,4,5.6,6.3,4.8,6.9,7.9,4.4,Paruh Waktu,0,Menengah,1
2.74,2.55,1.94,2.79,2.86,2.25,3.12,3.08,85.5,85.1,94.5,88.7,78,83,3,6.1,0.9,3.1,6.4,7.4,7,Tidak Bekerja,17,Menengah,1
2.65,3.49,2.74,3.1,3.49,2.65,2.86,3.39,83.7,71.8,100,80.3,86.6,96.6,2,3.8,3,5.5,1.4,4.4,5.5,Paruh Waktu,0,Menengah,1
3.01,3.38,1.73,2.13,2.78,3.53,2.18,2.56,89,70.5,90.2,58.2,89.9,75,0,4.9,6.3,5.9,5,6.9,1.6,Paruh Waktu,0,Menengah,1
3.09,3.23,2.14,3.85,3.13,2.75,3.29,3.93,70.6,82.7,61.2,86.9,88.7,84.6,0,3.7,0.9,5.7,7.9,3.8,5.9,Tidak Bekerja,19,Rendah,1
2.4,2.57,2.61,2.58,2.41,2.82,2.59,1.95,85.3,83.8,69.2,79.1,91,73.6,2,2.5,4.4,6.2,8.6,6.3,7.2,Paruh Waktu,0,Menengah,1
